date,value,month
2025-10-20,1938391.4563106,2025-10
2025-10-21,1962589.1563106002,2025-10
2025-10-22,1956651.3563106002,2025-10
2025-10-23,1946838.8258085402,2025-10
2025-10-24,1973527.4828709401,2025-10
2025-10-27,2006221.8428241403,2025-10
2025-10-28,1969814.4891230203,2025-10
2025-10-29,1999562.1681817803,2025-10
2025-10-30,1983842.5403254202,2025-10
2025-10-31,1957254.1785534204,2025-10
2025-11-03,1955506.7580503402,2025-11
2025-11-04,1905612.6871607816,2025-11
2025-11-05,1909002.8167681417,2025-11
2025-11-06,1944299.6496148612,2025-11
2025-11-07,1945179.5508116616,2025-11
2025-11-10,1953886.1164456618,2025-11
2025-11-11,1938926.4956455817,2025-11
2025-11-12,1905269.1448988817,2025-11
2025-11-13,1928452.9714982419,2025-11
2025-11-14,1901856.8991026417,2025-11
2025-11-17,1897920.1672018215,2025-11
2025-11-18,1855517.5589234217,2025-11
2025-11-19,1874114.8806642215,2025-11
2025-11-20,1858939.6574614819,2025-11
2025-11-21,1781816.8062706916,2025-11
2025-11-24,1779863.1585464813,2025-11
2025-11-25,1808859.9624133515,2025-11
2025-11-26,1817940.5624133511,2025-11
2025-11-27,1843174.7624133513,2025-11
2025-11-28,1876881.9624133513,2025-11
2025-12-01,1930437.4899826413,2025-12
2025-12-02,1926605.4605698513,2025-12
2025-12-03,1950825.6605698515,2025-12
2025-12-04,1955567.2442332234,2025-12
2025-12-05,1974359.473000744,2025-12
2025-12-08,1971170.8565635437,2025-12
2025-12-09,1961111.076434312,2025-12
2025-12-10,1979111.6764343118,2025-12
2025-12-11,1972734.3086973457,2025-12
2025-12-12,1981852.9498781299,2025-12
2025-12-15,1973254.26995133,2025-12
2025-12-16,1951573.6699513297,2025-12
2025-12-17,1970161.5699513296,2025-12
2025-12-18,1966186.8699513297,2025-12
2025-12-19,1970594.3699513297,2025-12
2025-12-22,1996870.5699513298,2025-12
2025-12-23,2001637.56995133,2025-12
2025-12-24,2012203.5699513296,2025-12
2025-12-25,2003191.2699513296,2025-12
2025-12-26,2012960.1699513295,2025-12
2025-12-29,2005044.66995133,2025-12
2025-12-30,2002566.7248995618,2025-12
2025-12-31,1991052.0899359502,2025-12
